,index,county_fips,county_name,state,DEMOCRAT_2000,DEMOCRAT_2004,DEMOCRAT_2008,DEMOCRAT_2012,DEMOCRAT_2016,DEMOCRAT_2020,GREEN_2000,GREEN_2020,LIBERTARIAN_2020,OTHER_2000,OTHER_2004,OTHER_2008,OTHER_2012,OTHER_2016,OTHER_2020,REPUBLICAN_2000,REPUBLICAN_2004,REPUBLICAN_2008,REPUBLICAN_2012,REPUBLICAN_2016,REPUBLICAN_2020
1233,1233,25009.0,ESSEX,MASSACHUSETTS,57.486635323990676,58.23792961681467,59.088685620573145,57.40357083391336,58.52296060736888,62.92949347501996,5.785720500236843,0.4472455187129503,1.261425486164593,1.2786265076546808,1.2156659154405476,2.1206508984490973,1.5217397238213,5.591942464224415,1.250356218455531,35.4490176681178,40.54640446774479,38.79066348097776,41.07468944226533,35.88509692840671,34.111479301646966
1234,1234,25011.0,FRANKLIN,MASSACHUSETTS,53.78229335251453,68.35023140097911,72.42470621806014,71.6987128555538,64.11713859129843,69.8323372787945,13.867409938260506,0.8836592795851451,1.6091900565076855,1.8521848588383385,2.0678954549102486,2.814599600508444,3.5542136765718526,8.735626162349059,1.6277934097621096,30.49811185038662,29.58187314411064,24.760694181431425,24.74707346787436,27.147235246352512,26.047019975350555
1235,1235,25013.0,HAMPDEN,MASSACHUSETTS,58.16796731999558,60.92510139895735,61.38970183126854,61.686435561055696,55.43110620972149,57.04347511017106,6.000244054087035,0.5280964523331808,1.3456042537580448,1.2237569221293139,1.0737305707810265,2.545983896159037,1.6906271987385166,5.830137310023288,1.5353747627868637,34.608031703788065,38.00116803026163,36.06431427257242,36.622937240205786,38.73875648025522,39.54744942095085
1236,1236,25015.0,HAMPSHIRE,MASSACHUSETTS,56.16384460700026,69.44183171642794,71.47040341837376,70.27480672866052,66.74261054052751,71.73164877960421,14.586308396234662,0.8694470859937508,1.2294525200380384,1.2691982630489902,1.9174437666281476,2.6178207867286662,3.408436554318129,6.990452770143209,0.9452972875062264,27.980648733716084,28.640724516943916,25.911775794897572,26.316756717021356,26.266936689329285,25.22415432685776
1237,1237,25017.0,MIDDLESEX,MASSACHUSETTS,61.49368082697154,63.9894914073386,63.9757806484847,62.55936990333745,66.36957070739278,70.99535628465964,6.929326320147082,0.5157894373593053,1.2249423992951032,1.3031011432954671,1.492539479795634,2.1731854424948795,1.994908309797526,5.596823607139486,1.1574204546630977,30.273891709585904,34.51796911286577,33.85103390902041,35.44572178686503,28.033605685467723,26.10649142402286
1238,1238,25019.0,NANTUCKET,MASSACHUSETTS,58.34348355663824,63.03284416491963,67.30006609385327,62.58169934640523,64.7205744614424,71.4227309893704,7.673568818514006,0.5587353502316708,1.1038430089942763,1.0150223304912709,1.3277428371767994,1.9167217448777263,1.6830065359477124,5.744614423977521,0.8312891796129737,32.967925294356476,35.63941299790356,30.783212161269002,35.73529411764706,29.53481111458008,26.08340147179068
1239,1239,25021.0,NORFOLK,MASSACHUSETTS,59.41477471569502,60.21435236775111,58.180832434563776,56.85860379274268,61.35019719992698,66.4924752215102,5.51900043193548,0.42647709966378133,1.2628879773843062,1.3207136709156087,1.2025234268595777,2.1744424729499356,1.5191165787340508,5.537086308848828,1.3361165039095761,33.74551118145389,38.58312420538931,39.64472509248629,41.622279628523266,33.112716491224184,30.48204319753213
1240,1240,25023.0,PLYMOUTH,MASSACHUSETTS,54.53144717998648,53.65606930221992,52.7655026658341,51.395347930659455,50.77998823366296,57.139566261888305,5.208978291591241,0.43571264027380135,1.4183696975680389,1.1480453924575922,1.0784536449247097,2.0430055878444366,1.4033391675859839,5.988465991913454,1.111988679369467,39.11152913596469,45.265477052855374,45.191491746321475,47.20131290175457,43.23154577442358,39.89436272090038
1241,1241,25025.0,SUFFOLK,MASSACHUSETTS,71.37695852534563,75.8760830268653,76.93567738029351,77.44640225805782,79.59778584638904,80.21646305301861,6.935944700460829,0.50260941762543,0.8774166765508243,1.2073732718894008,1.3006711130503439,1.8200660423963955,1.7997357297525405,4.071049844367932,1.0233068437907722,20.479723502304147,22.823245860084356,21.244256577310093,20.75386201218964,16.331164309243025,17.380204009014353
1242,1242,25027.0,WORCESTER,MASSACHUSETTS,56.027767388472604,56.40683897180568,55.58651228031574,53.70835952231301,51.804902203515724,57.199583372612494,5.860750351445117,0.5830944010521452,1.6393781859234204,1.3100197325147995,1.2917014056059841,2.579003822987431,2.0259433451093436,7.100506899831902,1.1034187818017525,36.80146252756749,42.30145962258833,41.83448389669683,44.26569713257765,41.09459089665238,39.474525258610186
1243,1243,26001.0,ALCONA,MICHIGAN,44.95581123895281,43.959577400091874,45.109034267912776,40.49803407601573,27.94449822523395,30.322763306908268,2.0677005169251292,0.15571913929784825,0.7078142695356738,0.41687510421877605,1.0411881794518452,1.8691588785046727,0.9993446920052425,4.275572765408196,0.18403171007927518,52.559613139903284,54.99923442045629,53.021806853582554,58.502621231979035,67.77992900935786,68.62967157417894
1244,1244,26003.0,ALGER,MICHIGAN,47.43472285845167,50.262329485834215,52.04210526315789,47.89952360329146,36.8083222664896,40.035101404056164,2.8859367842418693,0.17550702028081125,0.7995319812792511,0.6184150251946862,1.0912906610703044,1.8947368421052633,1.645734084019056,5.9760956175298805,0.21450858034321374,49.06092533211177,48.64637985309549,46.06315789473685,50.45474231268947,57.215582115980524,58.77535101404057
1245,1245,26005.0,ALLEGAN,MICHIGAN,34.51694103495132,35.904427996364106,43.71461133522676,39.54085026321291,32.35578819058545,36.43992011208156,2.0716847474994986,0.21313381226339165,1.4054908039467016,0.5992292441692099,0.9831747268443802,1.9048825051104397,1.311313403903533,6.368981464883662,0.248904522013891,62.81214497337997,63.11239727679151,54.3805061596628,59.147836332883564,61.27523034453088,61.69255074969446
1246,1246,26007.0,ALPENA,MICHIGAN,49.908010189640535,48.695023338373545,51.0772290354657,46.731839588982446,33.18138522247925,35.35859508515528,1.8539484857061985,0.16500677706405797,1.296481819789027,0.3396546844041891,0.913812372625074,1.690420947961551,1.191665477379763,4.973465777656824,0.2062584713300725,47.89838664024908,50.39116428900138,47.23235001657275,52.0764949336378,61.84514899986393,62.97365784666156
1247,1247,26009.0,ANTRIM,MICHIGAN,37.62057877813505,37.24208825904986,43.885359514871496,38.70405456612353,32.749226917979676,37.369114051037684,2.7113930650908142,0.17555959621292871,1.185027274437269,0.7473711653775962,1.2335707467508628,1.9275194917701415,1.2959454338764684,4.89618612869975,0.15047965389679605,58.920656991396534,61.52434099419928,54.18712099335836,60.0,62.35458695332057,61.119819424415326
1248,1248,26011.0,ARENAC,MICHIGAN,50.708683087931746,49.61051606621227,51.11958661417323,46.792500956510644,30.97713097713098,31.412071113124224,1.6100178890876566,0.13588495074170537,1.098403351828785,0.6054768129902298,0.8398247322297955,2.042322834645669,1.466649662032904,4.703742203742204,0.22647491790284227,47.07582220999037,49.54965920155794,46.8380905511811,51.74084938145644,64.31912681912681,67.12716566640245
1249,1249,26013.0,BARAGA,MICHIGAN,41.2614205717654,45.05971769815418,47.33809001097695,45.10028653295129,33.12320916905444,36.60227835562159,4.155614500442087,0.24764735017335313,0.7677067855373947,0.47155909224874737,1.2757871878393052,2.0032930845225025,1.4326647564469914,5.042979942693409,0.1733531451213472,54.11140583554377,53.66449511400651,50.658616904500555,53.467048710601716,61.83381088825215,62.20901436354631
1250,1250,26015.0,BARRY,MICHIGAN,37.223746380124986,37.36786469344609,44.00130868640602,40.30232884399551,30.050446767120576,32.856148168778724,2.3319615912208507,0.231165575825094,1.3340760339785545,0.5601280292638318,1.0636892177589852,2.241125470309177,1.2836700336700337,6.637211909393649,0.20888455646845844,59.88416399939034,61.56844608879493,53.7575658432848,58.414001122334454,63.312341323485775,65.36972566494917
1251,1251,26017.0,BAY,MICHIGAN,54.71182895654195,54.41560490019103,56.74757957790625,52.22270096101609,40.85169035619231,43.40054767239233,1.8824076225888913,0.2572400630653058,1.141813957347938,0.5093345727786815,0.9849454073853381,1.817928536602354,1.1108821490792604,5.676048096343696,0.2257074101734296,42.89642884809048,44.59944969242363,41.4344918854914,46.66641688990465,53.472261547463994,54.97469089702099
1252,1252,26019.0,BENZIE,MICHIGAN,43.92963330029732,44.82511761096339,52.876127655446695,47.31845268154732,40.16425498631209,44.69091502201925,3.865213082259663,0.23650301745229163,1.0438753873756321,0.5203171456888008,1.1352014726938024,1.6587447861092248,1.4240985759014242,5.680484943292921,0.19572663513293098,51.68483647175422,54.03968091634282,45.46512755844408,51.25744874255126,54.155260070394995,53.832979938019896
1253,1253,26021.0,BERRIEN,MICHIGAN,43.150779417850735,43.987625718150284,51.993150155795334,46.160530780584025,40.94764754064222,45.439429063854064,1.7688263515274139,0.20997439040671917,1.2889757376412472,0.3770635030119097,1.0030667863025806,1.4871372286457396,1.1352193883884851,5.399064291763269,0.24153123520772898,54.70333072760993,55.009307495547134,46.51971261555893,52.7042498310275,53.6532881675945,52.82008957289024
1254,1254,26023.0,BRANCH,MICHIGAN,42.393714756383446,38.98257917292815,46.01039103089965,40.31609027818277,28.653116684594913,29.99123490455785,1.7677247671545333,0.2288663809894819,1.0518114530580445,0.44351517455490086,0.9962709411699227,1.8485097074104457,1.1605528663906222,4.619826756496631,0.24347487339306584,55.39504530190712,60.021149885901934,52.1410992616899,58.5233568554266,66.72705655890844,68.48461238800155
1255,1255,26025.0,CALHOUN,MICHIGAN,49.58605664488017,47.69815054175244,53.83668764408998,50.17744783719375,41.012189738888324,43.567538208536384,2.135076252723312,0.20669573482596823,1.3427679123730782,0.546477850399419,1.0898878197456396,1.6854632687394855,1.2464210399986284,5.519337204169638,0.2353615666631463,47.73238925199709,51.211961638501926,44.47784908717054,48.57613112280762,53.46847305694203,54.647636577601425
1256,1256,26027.0,CASS,MICHIGAN,44.428751576292555,42.01876900030841,51.25127248048863,42.645620275678084,32.175260013277274,34.82606042111688,1.871374527112232,0.17165090021361,1.0909368324687214,0.5094577553593947,0.8635502489315768,1.6075670173057346,1.0671409515340151,4.788670059747732,0.21361000915471468,53.19041614123581,57.117680750760016,47.14116050220563,56.28723877278791,63.03606992697499,63.697741837046074
1257,1257,26029.0,CHARLEVOIX,MICHIGAN,39.70529350524545,40.51913148030271,47.449015104057914,42.150461320085164,35.211460689560624,40.81764705882353,3.3955313526067106,0.2529411764705882,0.9411764705882352,0.6967245935773204,1.3862366503996038,1.698336465511241,1.071682044002839,5.33278497498115,0.1,56.20245054857052,58.094631869297686,50.85264843043085,56.777856635911995,59.455754335458224,57.88823529411765
1258,1258,26031.0,CHEBOYGAN,MICHIGAN,43.4651660458112,42.78101821847771,48.34184591036616,43.8058748403576,31.46576945582212,34.26392740105874,2.036934294998811,0.1449458028737081,1.2351903201411647,0.4834746770230641,1.0657449413120186,1.8775627652686855,1.4574412140335062,5.024868344060854,0.16385177716158306,54.01442498216692,56.15323684021026,49.780591324365155,54.7366839456089,63.509362200117025,64.1920846987648
1259,1259,26033.0,CHIPPEWA,MICHIGAN,44.377873763410896,43.6863173216885,48.98252334211156,45.618093035209455,34.80201863354037,37.68280240335563,2.5149784032325484,0.22106337149982994,1.3207119374220608,0.6757698202591612,0.9885977680737505,1.538185300454872,1.1950655358519662,6.178830227743271,0.23239995465366736,52.431378013097394,55.325084910237756,49.47929135743357,53.18684142893858,59.01915113871635,60.543022333068805
1260,1260,26035.0,CLARE,MICHIGAN,49.86912032997541,49.0932096161957,51.45877668703234,46.93424170616114,31.73500634849503,31.93292795282845,2.0782105179662094,0.20883238130335974,0.9950248756218906,0.9597842468469897,1.0825249543090116,1.9084231482117113,1.3181279620853081,4.742699230711779,0.15355322154658804,47.09288490521139,49.82426542949529,46.632800164755956,51.747630331753555,63.52229442079319,66.7096615686997
1261,1261,26037.0,CLINTON,MICHIGAN,41.59756514177459,40.95273362075806,49.54062554171516,46.36421562380528,40.565736071823885,45.83637615540301,1.869623280226094,0.19613161683393493,1.3750078243996078,0.4627472902885183,0.8860792974845927,1.609667913127461,1.004205428826303,6.215717623908498,0.22534270870281886,56.0700642877108,58.16118708175735,48.84970654515738,52.63157894736842,53.21854630426762,52.36714169466063
1262,1262,26039.0,CRAWFORD,MICHIGAN,43.84035197988687,43.206634416033175,47.93814432989691,43.93894922218961,30.829924021040327,33.9905864393843,2.765556253928347,0.3053046686172243,0.8777509222745198,0.8328095537397863,1.271596406357982,2.4519364725550292,1.1153507484590548,5.5523085914669785,0.11448925073145909,52.56128221244501,55.521769177608846,49.60991919754807,54.94570002935134,63.6177673874927,64.71186871899249
1263,1263,26041.0,DELTA,MICHIGAN,46.02679602679602,48.76286516269882,52.3185060847671,46.149584487534625,34.80423967120917,35.96047468204813,2.2522522522522523,0.19857217152853293,1.1772493026334452,0.49087549087549087,0.9200540596735628,1.7152748636172892,1.0304709141274238,5.056240536448193,0.2222117157581202,51.23007623007623,50.31708077762761,45.96621905161561,52.819944598337955,60.13951979234263,62.441492128031776
1264,1264,26043.0,DICKINSON,MICHIGAN,43.11876558603491,41.70049450143922,45.03793854706634,38.657298985167834,29.798708697303454,32.5176502844609,2.34569825436409,0.10281719103434094,1.281787648228117,0.5143391521197007,1.217802051811942,2.005859815190444,1.3270882123341141,5.0284846183061145,0.1782164644595243,54.02119700748129,57.08170344674883,52.95620163774322,60.015612802498055,65.17280668439042,65.91952841181711
1265,1265,26045.0,EATON,MICHIGAN,47.107890891378474,45.5761815083849,53.35670647042489,50.94728772723954,44.357090766795324,48.65608531409828,2.0072251988959247,0.25805649260808056,1.3913286800254947,0.5459490176976782,1.009774908079993,1.690502638156068,1.2374972621741986,6.534924672275484,0.26272016416123867,50.33893489202793,53.41404358353511,44.95279089141905,47.81521501058626,49.10798456092919,49.431809349106906
1266,1266,26047.0,EMMET,MICHIGAN,37.05390524097614,39.408243149896386,46.91718551986335,40.79846405782371,37.081161578555474,43.567660188483565,3.629936781999864,0.26604139423727285,1.28060603327772,0.8429066684793691,1.1167395809348377,1.7631825444928095,1.3044214806030832,6.456759919157537,0.16683951841998465,58.473251308544626,59.475017269168774,51.31963193564384,57.89711446157321,56.46207850228699,54.71885286558146
1267,1267,26049.0,GENESEE,MICHIGAN,62.784166819479736,60.032276926675245,65.45230472587042,63.55693751139538,52.34492806781596,53.93476689555475,1.8982002986404,0.24801228767618358,1.0092157571376943,0.4023786445917272,0.7348848087942931,1.5998472004947792,1.0579846550339274,4.7734034315523495,0.21367907481026382,34.91525423728813,39.232838264530464,32.94784807363481,35.38507783357069,42.8816685006317,44.594325984821104
1268,1268,26051.0,GLADWIN,MICHIGAN,47.92329521025024,47.954940651697285,49.76965485990484,45.77604704760391,30.420141116100062,30.97993562966514,1.952016510448018,0.17119769910292404,0.9724029309046086,0.7395304841344914,0.8618734406894988,1.9635979155652894,1.2874513232138598,4.441949967928159,0.1301102513182223,49.38515779516726,51.183185907613215,48.26674722452987,52.93650162918223,65.13790891597178,67.74635348900911
1269,1269,26053.0,GOGEBIC,MICHIGAN,48.75884398608946,52.30714623757691,57.56292352371732,53.56388595564942,39.90994678673761,43.18896685216549,3.4176759803333736,0.2540527461892088,0.8105492378417614,0.7075188871567334,1.135825840037861,2.141819941916747,0.9767687434002112,5.266748533224178,0.09678199854827002,47.11596114642043,46.55702792238524,40.295256534365926,45.459345300950375,54.82330468003821,55.64964916525527
1270,1270,26055.0,GRAND TRAVERSE,MICHIGAN,37.5918805095608,39.52285077179537,47.72536063858166,43.490489385195524,40.63850820911434,47.61770369878478,3.303774621360747,0.2506806560860615,1.3214688890364565,0.6199482068586675,1.0586477885302332,1.5574661933392158,1.2291922748390591,6.224195080346585,0.17265422670828076,58.48439666221979,59.4185014396744,50.71717316807912,55.28031833996542,53.137296710539076,50.63749252938442
1271,1271,26057.0,GRATIOT,MICHIGAN,43.07266618354305,42.447781805627486,51.33047694215808,47.458684128468974,34.4123899180079,34.99241909342814,1.7458330588312798,0.256182360014639,1.254770742928844,0.4216351538309506,0.9666839288796824,1.753298004284587,1.1474898659183037,5.581536592772548,0.2248130914414179,54.75986560379472,56.58553426549283,46.91622505355733,51.393826005612716,60.00607348921956,63.27181471218696
1272,1272,26059.0,HILLSDALE,MICHIGAN,37.171636238768386,35.23446774831817,42.862731673920486,37.204188481675395,24.067201604814443,25.246759934769546,2.077490986092829,0.24032271907990732,1.1200755299974252,0.7554512676701196,1.429560743965176,2.2641693970365298,1.3979057591623036,5.245737211634905,0.2789460132177496,59.99542150746867,63.33597150771666,54.87309892904298,61.397905759162306,70.68706118355065,73.11389580293537
1273,1273,26061.0,HOUGHTON,MICHIGAN,40.01125492402926,42.46419784240742,46.8069120961683,44.503337259521004,38.51766513056836,41.889627587697966,3.643781654473832,0.2648505486189936,1.5404572725798604,0.8089476646032638,1.457321304649549,2.4730778863010268,1.8649391440910874,7.238863287250384,0.21079941624777038,55.53601575689364,56.07848085294304,50.72001001753068,53.6317235963879,54.24347158218126,56.094265174855416
1274,1274,26063.0,HURON,MICHIGAN,42.86424355389873,43.679148059086224,48.82988036183251,42.09506587445105,28.767983916567193,29.777078700439336,1.4290152221186705,0.1735640288550198,0.7864620057493085,0.3417210313762038,0.9504179548837742,1.9492267289174205,1.033324722293981,4.058553747565496,0.21153116016705537,55.365020192606394,55.37043398603,49.220892909250075,56.87160940325497,67.17346233586731,69.05136410478929
1275,1275,26065.0,INGHAM,MICHIGAN,57.407852730212696,57.77923083282601,65.85487182002257,63.20616058165898,60.32576369930912,65.1760636457973,2.728139640946971,0.3154617779315116,1.2957454168107922,0.630208549276504,1.0837786446002722,1.5778153003243909,1.3736220780236104,6.22245268343272,0.25596679349705986,39.23379907956383,41.13699052257371,32.56731287965305,35.420217340317414,33.45178361725816,32.956762365963336
1276,1276,26067.0,IONIA,MICHIGAN,39.55360867751356,38.55094503584618,45.99363080639848,42.77007880128877,31.101511879049674,33.844577602533455,1.7647058823529411,0.24527306032475393,1.5213139184699929,0.6299541093032958,1.267289448910131,2.1889527435118414,1.6614261868716278,6.952409324495419,0.2545872271725294,58.0517313308302,60.18176551524368,51.81741645008968,55.5684950118396,61.946078796454906,64.13424819149927
1277,1277,26069.0,IOSCO,MICHIGAN,49.1983058538799,46.81565043552764,51.518996264185525,46.77757793764988,32.52002095651523,34.973637961335676,2.329450915141431,0.21480179652411638,0.9893900930807785,0.48404174860081683,1.0566899900042839,2.0793684358920137,1.4463429256594724,5.022079185689694,0.2994206860639198,47.98820148237786,52.12765957446809,46.40163529992247,51.77607913669065,62.45789985779508,63.522749462995506
1278,1278,26071.0,IRON,MICHIGAN,48.70717517776341,49.37797573337429,49.98377150275884,44.87307949231797,33.90862944162436,36.72116659301812,2.5856496444731736,0.20621593754603035,0.7954043305346884,0.7595345830639948,1.1058209184457073,2.190847127555988,1.2859051436205744,3.908629441624366,0.17675651789659744,47.94764059469942,49.51620334818001,47.82538136968517,53.84101536406145,62.182741116751274,62.10045662100456
1279,1279,26073.0,ISABELLA,MICHIGAN,48.5452560634107,50.569905699056996,58.832451499118164,54.056967535967495,44.911783238815374,47.82978144862513,3.1610422896198207,0.34669113898235954,1.2406104483192277,0.5790497887892164,1.2382123821238213,1.5908289241622575,1.1650565943861686,6.498109640831758,0.2277284932531185,47.71465185818026,48.19188191881919,39.576719576719576,44.77797586964633,48.59010712035287,50.35518847082017
1280,1280,26075.0,JACKSON,MICHIGAN,45.45894811610112,43.2133156905077,50.30669905909829,46.512398122282065,37.02082466237066,39.56790047117894,2.145416976075937,0.26341499610442615,1.376436106404818,0.6311949116972847,1.0321052998119646,1.7865052413996754,1.219652679779973,5.868507541943539,0.2077639405894065,51.76443999612565,55.75457900968034,47.906795699502034,52.267949197937966,57.11066779568581,58.58448448572241
1281,1281,26077.0,KALAMAZOO,MICHIGAN,48.488912732474965,51.311120943706534,58.916050496631776,56.057899949666336,53.16589996753736,58.352741015521495,3.0658877761882053,0.34445730542345937,1.4391900372348585,0.5056827213479574,0.980105691124784,1.6638502534771873,1.1893357580087354,6.42681256383661,0.24195685219016275,47.93951676998887,47.708773365168675,39.42009924989104,42.752764292324926,40.40728746862604,39.62165478963002
1282,1282,26079.0,KALKASKA,MICHIGAN,40.50226310410279,38.05489260143198,44.47582068478644,39.42643692011086,25.812294803577494,28.238171385570503,2.5259161921448383,0.2257548678393378,1.3357163013827487,0.8760402978537012,1.2768496420047732,2.2590893046240734,1.5182552114712617,4.9473565040190195,0.253974226319255,56.09578040589868,60.66825775656325,53.265090010589475,59.055307868417884,69.24034869240349,69.94638321888816
1283,1283,26081.0,KENT,MICHIGAN,38.12830080138065,40.18996806363896,49.4365755931868,45.53407171015581,45.00006489629572,52.04709623097206,2.0050495769381347,0.26506170924641603,1.521958299173517,0.5013622671961265,0.9560282030038744,1.6455884050324006,1.2464801952318378,6.918269605170938,0.2603531940351421,59.3652873544851,58.85400373335716,48.9178360017808,53.21944809461235,48.08166549853334,45.905530566572864
1284,1284,26083.0,KEWEENAW,MICHIGAN,40.20848845867461,43.780403057678946,43.262411347517734,41.810344827586206,36.750348675034864,43.15992292870906,3.9463886820551006,0.2569043031470777,1.0918432883750802,0.7446016381236039,1.9457956914523975,3.120567375886525,2.586206896551724,6.485355648535565,0.12845215157353884,55.10052122114668,54.27380125086866,53.61702127659574,55.603448275862064,56.76429567642957,55.362877328195246
1285,1285,26085.0,LAKE,MICHIGAN,55.06072874493927,50.991231414410976,55.158730158730165,52.05220351806318,36.39264264264264,36.18535505298118,2.343916471340294,0.18978333069745373,1.0279930412778744,0.8097165991902834,1.2962256957682043,1.9652305366591083,0.9078872706638926,4.316816816816817,0.18978333069745373,41.78563818453015,47.71254288982082,42.876039304610735,47.039909211272935,59.29054054054054,62.407085244346035
1286,1286,26087.0,LAPEER,MICHIGAN,42.29736262555729,40.96767617278637,47.30170627397381,43.5950365302099,28.183166235088418,31.08641975308642,2.1324595799538058,0.21462488129154797,1.0883190883190883,0.9131439007358865,1.143905588148685,2.3676204752876857,1.3568363678534152,5.3382909501361135,0.21842355175688508,54.657033893753024,57.88841823906494,50.3306732507385,55.048127101936686,66.47854281477547,67.39221272554606
1287,1287,26089.0,LEELANAU,MICHIGAN,38.59605296027979,43.45764173313214,50.850387168141594,46.3882618510158,45.9036389510063,52.0414201183432,3.7971521358980764,0.2366863905325444,0.7928994082840236,0.6495128653509868,0.9772221024646116,1.1822455752212389,0.8253386004514673,5.041675137223013,0.08875739644970414,56.95728203847115,55.56513616440325,47.96736725663717,52.786399548532735,49.05468591177068,46.84023668639053
1288,1288,26091.0,LENAWEE,MICHIGAN,45.806001047564415,44.216370288437,51.619390790631414,48.6897415258027,36.46139445786804,39.19063231850117,1.8955927468635423,0.22295081967213115,1.2927400468384076,0.7158356820392587,1.1699140644941717,1.8205053002053044,1.3348537697880332,6.0057902871198765,0.20046838407494147,51.58257052353279,54.61371564706884,46.56010390916328,49.975404704409264,57.53281525501208,59.09320843091335
1289,1289,26093.0,LIVINGSTON,MICHIGAN,38.13183173236171,36.260160867060655,42.50286035448323,37.84536847778558,32.47879394706516,37.90969912812409,1.984763166611461,0.20676588284314884,1.1879210987680526,0.7419675389201723,0.9504811077211923,1.7031654589614402,1.055553860703499,5.480513101467893,0.1737462361533684,59.14143756210666,62.78935802521816,55.79397418655533,61.099077661510925,62.040692951466944,60.52186765411134
1290,1290,26095.0,LUCE,MICHIGAN,37.69716088328076,36.93884764934606,43.46715328467153,38.17411402157165,26.40558355951919,28.057314228590467,2.917981072555205,0.26657780739753417,0.8997000999666778,1.025236593059937,1.2371862849063273,2.153284671532847,0.9630200308166409,5.5060100814269095,0.4998333888703766,58.359621451104104,61.82396606574761,54.379562043795616,60.86286594761171,68.0884063590539,70.27657447517495
1291,1291,26097.0,MACKINAC,MICHIGAN,42.428810720268004,42.71859372632217,47.32645403377111,43.482538121003444,34.19714613744465,37.519600855310046,2.278056951423786,0.18531717747683535,0.7982893799002139,0.48576214405360135,1.1213820275799364,1.5791119449656035,0.8198065256599443,4.395604395604396,0.14255167498218105,54.80737018425461,56.1600242460979,51.09443402126329,55.697655353336614,61.407249466950965,61.35424091233072
1292,1292,26099.0,MACOMB,MICHIGAN,49.95528983473155,48.74630352128426,53.381550322506776,51.478150690694555,42.04911855611096,45.31093198666278,1.778278094334108,0.23247062251141112,0.9027710336343919,0.7304107258094855,1.014885315971273,1.8532212510972863,1.0287414065322729,4.371446560079368,0.1679291703085041,47.53602134512486,50.23881116274447,44.765228426395936,47.493107902773176,53.579434883809675,53.385897186882914
1293,1293,26101.0,MANISTEE,MICHIGAN,49.34371718585929,49.23076923076923,55.6153432239219,52.193194646024835,39.519009445194065,41.67178437393381,2.80014000700035,0.23200272944387582,1.050835892186967,0.5950297514875744,1.3579277864992152,2.0293642862633563,1.548137397194001,5.595682196999762,0.2661207778915046,47.26111305565278,49.411302982731556,42.355292489814744,46.25866795678116,54.885308357806174,56.779256226543836
1294,1294,26103.0,MARQUETTE,MICHIGAN,53.13067617121903,53.59517360256094,59.16829893023957,56.26824874200162,48.647501213003395,54.62869040627836,3.207786421741664,0.3496876835192995,1.36404890288826,0.5586209260084307,1.1881310022162028,1.9406358294410126,1.469217866683233,6.938379427462397,0.1841866424643639,43.10291648103088,45.21669539522285,38.89106524031942,42.26253339131515,44.414119359534205,43.473386364849716
1295,1295,26105.0,MASON,MICHIGAN,42.862630608481865,43.34405584833345,51.34993102542206,46.946042180224595,35.961865849506296,39.42274255245161,2.312538414259373,0.33035817781384025,0.8287933232873537,0.53779963122311,1.0540004106495107,1.7013729225514025,1.1503697617091209,6.121893088185223,0.2608090877477686,54.287031346035654,55.601943741017045,46.94869605202654,51.90358805806628,57.91624106230848,59.15729685869944
1296,1296,26107.0,MECOSTA,MICHIGAN,42.70028466856446,43.96791991354303,48.762323189027,44.43327617808786,33.9410531220876,35.03729393320348,2.202792463060865,0.24229179533469522,1.4394983134590718,0.3863359089060594,0.8020021614242648,1.7413201885983713,1.3125997753207592,6.0344827586206895,0.2517934343674284,54.71058695946862,55.2300779250327,49.49635662237463,54.25412404659138,60.02446411929171,63.02912252363533
1297,1297,26109.0,MENOMINEE,MICHIGAN,44.057887674908955,46.641562308433315,54.01914739884393,47.990478806188776,32.86589895988113,34.23494883794717,2.5781100249185354,0.19037042912667565,0.9915126517014357,0.3737780333525014,1.3223574743847972,2.1315028901734103,1.0711343037627026,4.894130757800892,0.1983025303402871,52.99022426682001,52.03608021718189,43.84934971098266,50.93838689004853,62.239970282317984,64.38486555088443
1298,1298,26111.0,MIDLAND,MICHIGAN,41.03836659123637,42.41478913922588,47.36312261193859,41.79240312305408,36.78304239401496,41.7474739243807,2.0417609545361035,0.23631029986962193,1.4280475880052153,0.6377288623739972,1.2732524552281919,1.699956528702496,0.9220673468410212,7.116642356373218,0.20982724902216426,56.282143591853526,56.31195840554592,50.936920859358914,57.285529530104895,56.10031524961182,56.378340938722296
1299,1299,26113.0,MISSAUKEE,MICHIGAN,31.742610837438423,31.24915779544536,38.68126001067806,32.360893695744984,21.38854721880552,22.467161621930327,1.893472906403941,0.18275271273557966,1.267846944603084,0.5695812807881774,0.6333378250909582,1.6684463427656167,1.252312508894265,5.002050020500206,0.14848657909765847,65.79433497536947,68.1175043794637,59.65029364655633,66.38679379536076,73.60940276069428,75.93375214163335
1300,1300,26115.0,MONROE,MICHIGAN,51.06400194190468,48.68208061296067,51.26795948810552,49.8400889462342,36.19472365194427,37.837930876210585,1.611780888421393,0.2214623399274797,1.2461559645660256,0.49194918682741323,0.7729455565747586,1.8109968333725892,1.3039957174035386,5.516182058260799,0.21113508055262314,46.83226798284651,50.54497383046458,46.92104367852189,48.855915336362266,58.28909428979493,60.48331573874328
