,GEO_ID,county_name,state,DEMOCRAT_2012,REPUBLICAN_2012,DEMOCRAT_2016,REPUBLICAN_2016
45,1091,MARENGO,ALABAMA,53.454104186530294,46.251191817630236,51.07331271602692,47.598690194651624
46,1093,MARION,ALABAMA,18.579099545642297,80.10739363899215,11.028958718422674,86.82994454713494
47,1095,MARSHALL,ALABAMA,19.342258797518884,79.42946631456121,13.92286782195039,82.77551251557368
48,1097,MOBILE,ALABAMA,45.04071735748924,54.26674444139445,41.7895413258306,55.06405691889983
49,1099,MONROE,ALABAMA,45.89092267463579,53.614120283899894,42.177003212929606,56.420991140103204
50,1101,MONTGOMERY,ALABAMA,61.89415643028139,37.60841411247596,61.44892467510795,35.46486159494358
51,1103,MORGAN,ALABAMA,27.246923342051378,71.7535429718387,22.221783429428953,74.01863991785798
52,1105,PERRY,ALABAMA,74.89752418429251,24.69257255287752,72.4516862447897,26.657824933687003
53,1107,PICKENS,ALABAMA,46.353137030485904,53.31391114348143,41.62649339761057,57.17878851393837
54,1109,PIKE,ALABAMA,42.78018005245623,56.44715389522932,38.39611178614824,58.42193195625759
55,1111,RANDOLPH,ALABAMA,29.60184650894403,69.47489901904213,22.48944733483852,75.6356140178659
56,1113,RUSSELL,ALABAMA,55.61735261401557,43.84766142274485,49.745533859576234,47.82924802658911
57,1115,ST. CLAIR,ALABAMA,16.504495277113918,82.59644930010242,14.5546875,82.42447916666666
58,1117,SHELBY,ALABAMA,21.67511647767196,77.22226426108294,22.692436842001303,72.11566950441464
59,1119,SUMTER,ALABAMA,77.14529671267967,22.570086808026186,74.0290126345344,24.66073935423491
60,1121,TALLADEGA,ALABAMA,41.66541815239865,57.66937344559974,36.28281497889664,61.705630556470204
61,1123,TALLAPOOSA,ALABAMA,33.55993414413936,65.83461681448829,28.322898491224468,69.76290670224776
62,1125,TUSCALOOSA,ALABAMA,40.778725028629594,58.21096831657972,38.406287787182585,57.7061668681983
63,1127,WALKER,ALABAMA,22.990077486764136,75.91248553697275,15.258550488599349,82.335776330076
64,1129,WASHINGTON,ALABAMA,33.90293916609706,65.62998405103669,27.82139927340912,70.80745341614907
65,1131,WILCOX,ALABAMA,74.30926576095253,25.629674858800183,70.9218698921216,28.391631252043155
66,1133,WINSTON,ALABAMA,13.238624665431336,85.56722256536958,8.455347619509357,89.4792979734316
67,2001,DISTRICT 1,ALASKA,19.65811965811966,76.39212639212639,38.761675203374516,47.905995781862
68,2002,DISTRICT 2,ALASKA,34.179730624861996,60.81916537867079,28.860160233066278,58.048069919883474
69,2003,DISTRICT 3,ALASKA,33.51458230350964,62.102488054045146,16.30106396952581,70.97070799947458
70,2004,DISTRICT 4,ALASKA,42.19832031825549,52.836304700162074,43.71389559920176,42.74761054511081
71,2005,DISTRICT 5,ALASKA,44.750092103647304,49.453518359327035,40.311156083986845,46.58487224892487
72,2006,DISTRICT 6,ALASKA,27.524701655331707,67.419479019633,29.976359338061464,58.26241134751773
73,2007,DISTRICT 7,ALASKA,25.900990099009903,69.26732673267327,18.205931999035446,71.55775259223535
74,2008,DISTRICT 8,ALASKA,25.272991992234893,70.68672652268867,15.087328130806391,75.88257153474545
75,2009,DISTRICT 9,ALASKA,22.50269978401728,73.32613390928726,20.582979673888765,68.12597721688631
76,2010,DISTRICT 10,ALASKA,20.456621004566212,75.0076103500761,20.0,69.1924778761062
77,2011,DISTRICT 11,ALASKA,25.744409686015523,70.17726798748697,22.107544638249564,66.50841160078438
78,2012,DISTRICT 12,ALASKA,29.327368096266582,66.33755013884604,20.203290369904643,69.46452897411716
79,2013,DISTRICT 13,ALASKA,42.491676888032245,53.93376555107763,25.77682534823205,61.65620694933415
80,2014,DISTRICT 14,ALASKA,47.25523486134692,48.853989813242784,29.203454894433783,57.370441458733204
81,2015,DISTRICT 15,ALASKA,50.8913346767943,44.56673383971477,36.69209152950622,50.68245684464071
82,2016,DISTRICT 16,ALASKA,55.883581673861585,40.05013229355243,44.298009682625064,43.074233458848845
83,2017,DISTRICT 17,ALASKA,62.17040749618653,33.60209195903247,48.46788450206246,38.56806128461992
84,2018,DISTRICT 18,ALASKA,61.284271284271284,34.18470418470419,52.81005133747636,36.260470143204536
85,2019,DISTRICT 19,ALASKA,49.79483466087376,46.52425778421434,55.69699499165276,34.14023372287146
86,2020,DISTRICT 20,ALASKA,38.686589653440485,57.05675539929683,58.13725490196079,30.630252100840337
87,2021,DISTRICT 21,ALASKA,37.401308369050305,59.350327092262575,48.849311900080956,40.23360703134035
88,2022,DISTRICT 22,ALASKA,43.61556064073226,52.55530129672006,39.058767319636885,50.20305781175346
89,2023,DISTRICT 23,ALASKA,37.83751493428913,58.85304659498208,41.79664933564414,46.88041594454073
90,2024,DISTRICT 24,ALASKA,42.91397996981753,53.669913568390726,39.40528634361233,51.86123348017622
91,2025,DISTRICT 25,ALASKA,43.17053458030251,52.75372358850018,41.56515319306017,46.95459579180509
92,2026,DISTRICT 26,ALASKA,30.206843961490804,66.4188351920694,37.88882650196519,51.072431218416625
93,2027,DISTRICT 27,ALASKA,41.23625612122332,55.576087960824175,42.45701924171696,46.5103039963566
94,2028,DISTRICT 28,ALASKA,25.89655580542076,69.61770623742454,41.55946442635862,47.45777544412357
95,2029,DISTRICT 29,ALASKA,24.12932218199975,72.07589564349021,22.365339578454332,67.56440281030444
96,2030,DISTRICT 30,ALASKA,37.643345607574965,57.78011572856392,20.29050279329609,69.20670391061452
97,2031,DISTRICT 31,ALASKA,50.12319228709159,45.195500803427954,34.04046356315066,55.16597917894324
98,2032,DISTRICT 32,ALASKA,62.23761544920235,32.48320738874895,36.148286937901496,50.37473233404711
99,2033,DISTRICT 33,ALASKA,36.353901753446664,57.408646767501004,60.17716931749547,27.50150996577411
100,2034,DISTRICT 34,ALASKA,53.97707537339353,40.78962602755586,44.74605025978157,41.936167956738416
101,2035,DISTRICT 35,ALASKA,40.82515868436238,54.87593768032314,41.46206591462066,45.39924795399248
102,2036,DISTRICT 36,ALASKA,67.1962992759453,27.876106194690266,32.58712487899322,53.969022265246856
103,2037,DISTRICT 37,ALASKA,60.692041522491344,34.99423298731257,47.826945871197154,38.28526274199921
104,2038,DISTRICT 38,ALASKA,60.18491341356032,33.152333431171115,54.13150147203141,22.43375858684985
105,2039,DISTRICT 39,ALASKA,55.5640243902439,39.11585365853659,55.71909913105161,24.915765206596916
106,2040,DISTRICT 40,ALASKA,64.15584415584415,31.806375442739075,50.71583514099783,29.86984815618221
107,2099,DISTRICT 99,ALASKA,,,80.11695906432749,11.695906432748536
108,4001,APACHE,ARIZONA,66.33782110801609,31.91736304549675,61.75843245001988,29.78923393948158
109,4003,COCHISE,ARIZONA,37.8466624492378,60.1942738199702,34.889533140057985,56.16714985504348
110,4005,COCONINO,ARIZONA,56.556030233322375,41.01989136107943,54.20179312190553,35.30710558008832
111,4007,GILA,ARIZONA,35.75343738387217,62.5,31.38669774112585,63.56220867694514
112,4009,GRAHAM,ARIZONA,30.44285111767187,68.1231547870097,27.204549200593377,66.13647601780121
113,4011,GREENLEE,ARIZONA,44.04841963685273,53.5305985205111,33.39449541284404,57.859327217125376
114,4012,LA PAZ,ARIZONA,32.88437991953822,64.96414203253454,26.466140144513528,67.2660057133255
115,4013,MARICOPA,ARIZONA,43.75318729759298,54.47536536782322,44.832998901669434,47.668375606090954
116,4015,MOHAVE,ARIZONA,27.900299957148977,70.22996714755035,21.834306943697385,72.90444441664687
117,4017,NAVAJO,ARIZONA,45.38636668005893,53.258336681398156,40.84727254678116,51.067156400456646
118,4019,PIMA,ARIZONA,52.64905166775671,45.72374100719425,53.28265819182241,39.70875628498245
119,4021,PINAL,ARIZONA,40.90476849928449,57.31339149702257,36.96910749849474,56.210921217173826
120,4023,SANTA CRUZ,ARIZONA,68.27407514034836,30.480783071829563,71.13734558510315,23.71447696707844
121,4025,YAVAPAI,ARIZONA,33.822282939281834,64.2860704207094,31.096548711227612,62.324159021406736
122,4027,YUMA,ARIZONA,43.04578933568517,55.66228875169833,46.415770609319,47.47217506130919
123,5001,ARKANSAS,ARKANSAS,37.804126886356634,60.009239297813366,31.2137797810689,61.59047005795235
124,5003,ASHLEY,ARKANSAS,36.09392753440222,61.44426208812018,29.79091921316343,66.03983669429667
125,5005,BAXTER,ARKANSAS,26.74388541289622,70.77925435648173,21.091773752909035,74.27906506121623
126,5007,BENTON,ARKANSAS,28.560253353016137,68.94785318646933,28.92361398000496,62.8676774353466
127,5009,BOONE,ARKANSAS,24.507829250860894,72.50341108439997,18.16150456210043,75.94190304760723
128,5011,BRADLEY,ARKANSAS,39.67688937568455,58.43373493975904,36.05255954010402,59.23898165891048
129,5013,CALHOUN,ARKANSAS,30.358785648574056,67.06531738730452,28.162185985015427,68.57646540326134
130,5015,CARROLL,ARKANSAS,36.29578709614062,60.14926838849062,31.065253764640268,63.07863915225879
131,5017,CHICOT,ARKANSAS,60.74294886493924,38.293969273102505,56.27394636015326,41.09195402298851
132,5019,CLARK,ARKANSAS,45.32048995124271,51.64704483291711,42.45836265540699,51.65376495425756
133,5021,CLAY,ARKANSAS,34.01174168297456,63.11154598825832,23.057692307692307,72.71153846153847
134,5023,CLEBURNE,ARKANSAS,22.495063106379327,74.63724564265476,17.385188249896565,78.26230864708316
135,5025,CLEVELAND,ARKANSAS,25.872627066748315,70.82057562767912,21.556350626118068,73.40488968395945
136,5027,COLUMBIA,ARKANSAS,37.620306716023265,61.2374405076679,35.332508157983575,61.39304602227973
137,5029,CONWAY,ARKANSAS,38.8745148771022,58.39586028460544,33.50573987637189,61.170682477608175
138,5031,CRAIGHEAD,ARKANSAS,33.20820189274448,64.1955835962145,29.623590925702075,64.35217721305484
139,5033,CRAWFORD,ARKANSAS,23.70453110582293,73.55155164877858,19.99109131403118,74.32516703786192
140,5035,CRITTENDEN,ARKANSAS,56.75400813591769,41.86408231634362,52.720661985957875,43.65596790371114
141,5037,CROSS,ARKANSAS,34.11165993114803,63.89762011674899,29.080593540878674,66.68606342740763
142,5039,DALLAS,ARKANSAS,43.35278858625162,53.988326848249024,42.042583904727536,54.45687477444966
143,5041,DESHA,ARKANSAS,55.27149321266969,42.89592760180995,52.337326755931414,45.078693915903216
144,5043,DREW,ARKANSAS,39.650233680084426,58.600934720337705,35.860500379075056,60.16679302501895
145,5045,FAULKNER,ARKANSAS,32.85335262904004,64.4524843222383,30.78039851032045,61.745954930881396
146,5047,FRANKLIN,ARKANSAS,26.391437308868504,70.81039755351682,20.32496307237814,74.43131462333825
147,5049,FULTON,ARKANSAS,32.10968597965502,65.21450685537373,22.35959765297569,72.73679798826488
148,5051,GARLAND,ARKANSAS,33.89314476527205,63.87252013356905,30.17032226442838,63.93089082220315
149,5053,GRANT,ARKANSAS,22.657817564438957,74.53310696095076,18.441907320349227,76.89724647414373
150,5055,GREENE,ARKANSAS,29.067654966935542,65.91817455126807,21.034246575342465,73.42465753424658
151,5057,HEMPSTEAD,ARKANSAS,35.659586764918366,61.89856957087127,33.721095190807205,62.43438785643354
152,5059,HOT SPRING,ARKANSAS,34.01420959147424,63.02841918294849,26.364701942397854,68.41929002009377
153,5061,HOWARD,ARKANSAS,32.96727924697445,64.81398476019721,28.904578519469403,67.54385964912281
154,5063,INDEPENDENCE,ARKANSAS,26.466080503347584,70.40413003145922,21.162039077420303,72.98369325694138
155,5065,IZARD,ARKANSAS,28.87457370215991,67.73399014778325,20.429515418502202,74.19236417033774
156,5067,JACKSON,ARKANSAS,39.18084907424724,57.45277725827567,30.70209464701319,63.36307214895268
157,5069,JEFFERSON,ARKANSAS,63.798707227111706,34.766095752839355,60.90986328879278,35.722561211091374
158,5071,JOHNSON,ARKANSAS,34.56408989874043,62.53395900222277,26.635206321334504,66.8459174714662
159,5073,LAFAYETTE,ARKANSAS,40.047797883236605,58.484124274496416,36.08391608391609,61.468531468531474
160,5075,LAWRENCE,ARKANSAS,32.27436823104693,63.82671480144404,22.21635883905013,71.48636763412489
161,5077,LEE,ARKANSAS,61.53621495327103,37.38317757009346,57.33641771315268,40.614672835426305
162,5079,LINCOLN,ARKANSAS,38.24476650563607,59.01771336553945,32.723470987977,64.1662310507057
163,5081,LITTLE RIVER,ARKANSAS,30.72658879429816,67.01643238962582,26.72661182322556,68.96881576430076
164,5083,LOGAN,ARKANSAS,27.404174055381258,69.28113490656118,21.651306653200354,72.54134578967302
165,5085,LONOKE,ARKANSAS,23.326698183627766,74.14779795969146,20.900369003690038,73.64575645756457
166,5087,MADISON,ARKANSAS,31.957978075517662,64.90560292326431,23.212980558397895,72.03625200994007
167,5089,MARION,ARKANSAS,28.88951921713232,67.70670826833073,20.17728999577881,75.08090614886731
168,5091,MILLER,ARKANSAS,29.47354687194207,69.29349598799661,26.5552172021627,70.18830402088125
169,5093,MISSISSIPPI,ARKANSAS,48.35140186915888,49.368224299065425,42.94153286882762,53.47621932747653
170,5095,MONROE,ARKANSAS,49.00928792569659,49.07120743034056,45.49237170596394,51.62968099861304
171,5097,MONTGOMERY,ARKANSAS,27.027027027027028,69.5945945945946,21.01713964596797,74.26243326777184
172,5099,NEVADA,ARKANSAS,38.82978723404255,58.98345153664303,35.64386937769562,61.61429451632778
173,5101,NEWTON,ARKANSAS,27.123736683966133,68.50587271237367,18.62509992006395,76.60538236077804
174,5103,OUACHITA,ARKANSAS,44.91517207949588,53.52399418322831,43.49270256668344,53.86009058882738
175,5105,PERRY,ARKANSAS,30.142204164550535,65.54088369730829,24.361356247097074,69.85601486298188
176,5107,PHILLIPS,ARKANSAS,65.59899117276167,32.76166456494325,61.9876312383144,35.179059398820655
177,5109,PIKE,ARKANSAS,22.465681098204858,75.1583949313622,17.20673197689023,79.12584777694047
178,5111,POINSETT,ARKANSAS,31.613756613756617,65.7936507936508,24.346024346024343,71.25097125097125
179,5113,POLK,ARKANSAS,20.139787729743723,77.07740098369143,14.724820799416838,80.40335317701373
180,5115,POPE,ARKANSAS,25.079504868144237,72.22956113312785,22.154282422792328,72.02800301298241
181,5117,PRAIRIE,ARKANSAS,28.01655523718561,68.54504934734162,23.635307781649246,72.73519163763066
182,5119,PULASKI,ARKANSAS,54.74178227015767,43.28244897446998,56.06223713198478,38.33930002002804
183,5121,RANDOLPH,ARKANSAS,34.35191403626595,62.139019476158495,22.338924596331715,70.68506035428751
184,5123,ST. FRANCIS,ARKANSAS,58.71801004544367,40.2774455871801,54.25302826379542,43.00134589502019
185,5125,SALINE,ARKANSAS,27.34477922740215,70.04164718881476,25.44337811900192,68.83493282149712
186,5127,SCOTT,ARKANSAS,24.642857142857146,72.28021978021978,17.150997150997153,77.8062678062678
187,5129,SEARCY,ARKANSAS,22.035733622089875,73.06442880346508,16.121244635193133,79.26502145922747
188,5131,SEBASTIAN,ARKANSAS,30.19233430192334,67.26857617268575,27.55561529672693,65.25304119900531
189,5133,SEVIER,ARKANSAS,24.064665127020785,72.42494226327945,23.56422621657168,71.94213064445418
190,5135,SHARP,ARKANSAS,28.72442674721955,67.56830976246052,20.306249137812113,74.58959856531936
191,5137,STONE,ARKANSAS,25.326858423608517,70.52670900261487,21.413314346742613,73.21110715557137
192,5139,UNION,ARKANSAS,36.071490947196835,62.286778832159285,34.657274772108444,61.89179590387119
193,5141,VAN BUREN,ARKANSAS,28.49144634525661,67.88491446345256,21.106417768088296,73.33424172230549
194,5143,WASHINGTON,ARKANSAS,40.07380073800738,56.32699403917116,40.759335947520796,50.66637348676415
195,5145,WHITE,ARKANSAS,21.7432299917025,75.47333484197027,18.99408501414453,77.43488004702598
196,5147,WOODRUFF,ARKANSAS,49.906890130353815,45.69832402234637,43.48502528199144,52.39206534422404
197,5149,YELL,ARKANSAS,28.82490793438232,67.659859390693,22.98493554899829,71.56390743904333
198,6001,ALAMEDA,CALIFORNIA,78.85340523334486,18.16225182240339,78.69001293052061,14.661009436528873
199,6003,ALPINE,CALIFORNIA,59.57120980091884,36.14088820826952,55.48172757475083,36.04651162790697
200,6005,AMADOR,CALIFORNIA,38.69907643492549,58.25259221485637,33.85587008007217,59.123717153490475
201,6007,BUTTE,CALIFORNIA,47.01714562764457,49.01159203102962,43.49650496002679,47.23954627265498
202,6009,CALAVERAS,CALIFORNIA,39.79619939410631,56.756632699899015,34.33609958506224,58.3981673582296
203,6011,COLUSA,CALIFORNIA,38.34935366257872,59.67848856479947,40.123642943305185,53.54342581423401
204,6013,CONTRA COSTA,CALIFORNIA,66.36393093974343,31.152190878679036,68.4908028101035,24.873920737920308
205,6015,DEL NORTE,CALIFORNIA,43.226909920182436,52.61117445838084,36.46160284578364,53.714166143544674
206,6017,EL DORADO,CALIFORNIA,39.612949737535764,57.418838849212605,38.896902479939314,52.61937579468111
207,6019,FRESNO,CALIFORNIA,49.89008101936815,48.09776414361717,50.064288978070906,43.939302703679175
208,6021,GLENN,CALIFORNIA,35.837585495603086,61.144284008251006,32.36536430834213,61.11932418162619
209,6023,HUMBOLDT,CALIFORNIA,59.95649904297895,32.75622063685401,56.03753839921682,31.01137629544611
210,6025,IMPERIAL,CALIFORNIA,65.17827045248282,33.13107740178919,67.92747083653906,26.416585223846457
211,6027,INYO,CALIFORNIA,42.58337481333997,54.00696864111498,39.018055899084835,52.53524610437794
212,6029,KERN,CALIFORNIA,40.40917136251987,57.1711096662332,40.419310051072436,53.0727423893055
213,6031,KINGS,CALIFORNIA,41.310713603666684,56.24482780571647,40.150375939849624,53.348076072534276
214,6033,LAKE,CALIFORNIA,56.273780513872865,39.33136676499508,46.93011103853691,43.26828870019595
215,6035,LASSEN,CALIFORNIA,28.57811476177104,68.29542263409155,21.13264918282022,71.96883314329152
216,6037,LOS ANGELES,CALIFORNIA,69.69054722833565,27.831322006106756,71.75722154215637,22.41333625289287
217,6039,MADERA,CALIFORNIA,40.17960166557969,57.322028796468175,39.499443310447205,54.17749118574875
218,6041,MARIN,CALIFORNIA,74.26328466502126,22.9563769365726,78.05317613607806,15.631888449304604
219,6043,MARIPOSA,CALIFORNIA,38.86666666666667,57.111111111111114,35.16953925875859,58.40937253576659
220,6045,MENDOCINO,CALIFORNIA,66.23354370734215,27.580889282348576,58.91346692638152,29.052485524455
221,6047,MERCED,CALIFORNIA,53.18497510353385,44.44462349130638,52.71581742926161,40.57833844241337
222,6049,MODOC,CALIFORNIA,27.87255393878575,69.66884094330156,23.15205913410771,71.17212249208026
223,6051,MONO,CALIFORNIA,52.7504342790967,44.10345493148041,52.558756633813495,40.01137225170584
224,6053,MONTEREY,CALIFORNIA,67.13191599604916,30.270891691899156,66.77860398177022,26.15660230271048
225,6055,NAPA,CALIFORNIA,62.96517343069794,34.27538267097317,63.87114645115036,28.369614808055793
226,6057,NEVADA,CALIFORNIA,47.726217199473645,48.35126557783111,47.425138800400475,42.53208337125694
227,6059,ORANGE,CALIFORNIA,45.64500153207015,51.87055076140324,50.93530718876747,42.34982100522663
228,6061,PLACER,CALIFORNIA,39.00141254479868,58.32350778067031,40.204223387789256,52.03375647427519
229,6063,PLUMAS,CALIFORNIA,40.07166318303971,56.94237085697223,35.7482430756511,56.01488218272013
230,6065,RIVERSIDE,CALIFORNIA,49.71438585783199,48.062190005544586,49.73376045228117,44.35014526391719
231,6067,SACRAMENTO,CALIFORNIA,58.14585272315305,39.18546310145528,58.28813044177855,33.93148946060465
232,6069,SAN BENITO,CALIFORNIA,59.21024994749003,38.55807603444654,57.1109286626528,35.764459040321114
233,6071,SAN BERNARDINO,CALIFORNIA,52.46776964387971,45.11613589972434,52.11649232472404,41.47508421472729
234,6073,SAN DIEGO,CALIFORNIA,52.58462343640179,45.01669906951543,56.29791794243724,36.57118799755052
235,6075,SAN FRANCISCO,CALIFORNIA,83.5314180986631,13.03289785138244,85.0396262124438,9.287516757353522
236,6077,SAN JOAQUIN,CALIFORNIA,55.75118345652355,42.04800265758658,54.033171845864224,39.67417003470642
237,6079,SAN LUIS OBISPO,CALIFORNIA,48.757541508142445,47.72998615068689,49.70557518387663,41.600189616988494
238,6081,SAN MATEO,CALIFORNIA,72.12830743385132,25.464090718185634,75.66606443075983,18.426192172629648
239,6083,SANTA BARBARA,CALIFORNIA,57.63470487386726,39.55792309576292,60.60547780932879,31.88318079485932
240,6085,SANTA CLARA,CALIFORNIA,70.10174298816186,27.187909642647774,72.71244221688227,20.580381947651656
241,6087,SANTA CRUZ,CALIFORNIA,75.61097464507264,20.023314875723386,73.93903167961746,17.417967567399725
242,6089,SHASTA,CALIFORNIA,33.823278967708134,62.96849413768258,27.85779421133499,64.67964973205251
243,6091,SIERRA,CALIFORNIA,36.37883008356546,58.83008356545961,32.84153005464481,57.267759562841526
244,6093,SISKIYOU,CALIFORNIA,40.411853340030135,55.6353591160221,35.301581104821395,55.34354870193246
245,6095,SOLANO,CALIFORNIA,63.48757576552701,34.171236650835716,61.620703978616966,31.255831873483714
246,6097,SONOMA,CALIFORNIA,71.10222255066788,25.30345299018974,69.37639727917043,22.23019809472742
247,6099,STANISLAUS,CALIFORNIA,50.02542334699972,47.28034550006758,47.4289266088088,45.5973417912702
248,6101,SUTTER,CALIFORNIA,39.296074260297814,58.40907625862181,39.0060555439549,54.21949109566566
249,6103,TEHAMA,CALIFORNIA,34.530182356269314,61.953257605431524,28.480006692320565,64.80675924376777
250,6105,TRINITY,CALIFORNIA,47.12724709199859,47.86746563271061,38.93774182201899,49.45480126626803
251,6107,TULARE,CALIFORNIA,41.297725024727995,56.33630069238378,42.36028272829241,51.89791158509445
252,6109,TUOLUMNE,CALIFORNIA,40.49904808198647,56.22392352250172,35.735829840573466,56.99792392964863
253,6111,VENTURA,CALIFORNIA,52.276021946699124,45.250692715628766,55.27086425228729,37.62104592779607
254,6113,YOLO,CALIFORNIA,65.41121181604565,31.376972138301447,66.69752710439761,25.263734925082225
255,6115,YUBA,CALIFORNIA,39.142131979695435,57.233502538071065,34.394295156100526,57.26584920427863
256,8001,ADAMS,COLORADO,57.112296430800654,40.27237133291721,49.85826039811014,41.35078615134382
257,8003,ALAMOSA,COLORADO,56.753536857781086,40.28294862248697,45.957630782533506,43.89681510304078
258,8005,ARAPAHOE,COLORADO,53.90415948668375,43.98632651059835,52.75931706737591,38.625489199659455
259,8007,ARCHULETA,COLORADO,39.78318978318978,57.499257499257496,34.06458645592043,58.10055865921788
260,8009,BACA,COLORADO,22.17473884140551,74.02659069325736,13.144449605202043,81.42127264282396
261,8011,BENT,COLORADO,41.96704428424305,55.35530381050463,30.61754021795537,61.65023352361183
262,8013,BOULDER,COLORADO,69.6889676265606,27.844723368932417,70.33729842353115,22.0025300039332
263,8014,BROOMFIELD,COLORADO,51.76190621472374,45.78820514385087,52.35214518825121,38.11987582583778
264,8015,CHAFFEE,COLORADO,48.614031733894095,48.46109730453068,43.44888888888889,47.92
265,8017,CHEYENNE,COLORADO,15.736505032021958,81.33577310155535,11.978221415607985,83.9382940108893
266,8019,CLEAR CREEK,COLORADO,54.30959428869928,42.31238028904754,46.52233208319127,43.897033753835665
267,8021,CONEJOS,COLORADO,53.9624481833699,44.745184101438674,44.032819492789656,47.58826454500248
268,8023,COSTILLA,COLORADO,72.94501905280349,24.27871529667937,60.87662337662337,31.818181818181817
